instance,method,depth,alpha,seed,train_acc,val_acc,test_acc,train_time,gap
car-evaluation,n,3,0.1,56,0.7060185185185185,0.6898148148148148,0.6990740740740741,9.3510000705719,0.0
car-evaluation,rb,3,0.1,56,0.7006172839506173,,0.6990740740740741,24.777609825134277,0.0
car-evaluation,cp,3,0.1,56,0.7006172839506173,,0.6990740740740741,39.41403269767761,0.0
car-evaluation,n,3,0,67,0.7939814814814815,0.7569444444444444,0.7662037037037037,17.02246928215027,0.0
car-evaluation,rb,3,0,67,0.7816358024691358,,0.7662037037037037,45.68908143043518,0.0
car-evaluation,cp,3,0,67,0.7816358024691358,,0.7662037037037037,109.48387718200684,0.0
car-evaluation,n,3,0.01,67,0.7939814814814815,0.7569444444444444,0.7662037037037037,24.986210346221924,0.0
car-evaluation,rb,3,0.01,67,0.7816358024691358,,0.7662037037037037,76.00799417495728,0.0
car-evaluation,cp,3,0.01,67,0.7816358024691358,,0.7662037037037037,169.40565156936646,0.0
car-evaluation,n,3,0.1,67,0.7094907407407407,0.6689814814814815,0.7129629629629629,16.94129252433777,0.0
car-evaluation,rb,3,0.1,67,0.6959876543209876,,0.7129629629629629,26.41836905479431,0.0
car-evaluation,cp,3,0.1,67,0.6959876543209876,,0.7129629629629629,21.68354368209839,0.0
car-evaluation,n,3,0,78,0.7662037037037037,0.7870370370370371,0.7916666666666666,33.90648078918457,0.0
car-evaluation,rb,3,0,78,0.7731481481481481,,0.7916666666666666,61.992544412612915,0.0
car-evaluation,cp,3,0,78,0.7731481481481481,,0.7916666666666666,141.80196809768677,0.0
car-evaluation,n,3,0.01,78,0.7662037037037037,0.7870370370370371,0.7916666666666666,38.711506605148315,0.0
car-evaluation,rb,3,0.01,78,0.7731481481481481,,0.7916666666666666,63.85584044456482,0.0
car-evaluation,cp,3,0.01,78,0.7731481481481481,,0.7916666666666666,175.9943778514862,0.0
car-evaluation,n,3,0.1,78,0.6956018518518519,0.7083333333333334,0.7013888888888888,12.266208171844482,0.0
car-evaluation,rb,3,0.1,78,0.6998456790123457,,0.7013888888888888,18.58830451965332,0.0
car-evaluation,cp,3,0.1,78,0.6998456790123457,,0.7013888888888888,22.021126985549927,0.0
car-evaluation,n,3,0,89,0.7777777777777778,0.7638888888888888,0.7916666666666666,18.916426420211792,0.0
car-evaluation,rb,3,0,89,0.7731481481481481,,0.7916666666666666,76.37873315811157,0.0
car-evaluation,cp,3,0,89,0.7731481481481481,,0.7916666666666666,145.1461992263794,0.0
car-evaluation,n,3,0.01,89,0.7777777777777778,0.7638888888888888,0.7916666666666666,50.965872287750244,0.0
car-evaluation,rb,3,0.01,89,0.7731481481481481,,0.7916666666666666,69.74015641212463,0.0
car-evaluation,cp,3,0.01,89,0.7731481481481481,,0.7916666666666666,233.10683488845825,0.0
car-evaluation,n,3,0.1,89,0.7013888888888888,0.7013888888888888,0.6967592592592593,12.587876319885254,0.0
car-evaluation,rb,3,0.1,89,0.7013888888888888,,0.6967592592592593,15.713995456695557,0.0
car-evaluation,cp,3,0.1,89,0.7013888888888888,,0.6967592592592593,12.218843460083008,0.0
car-evaluation,n,3,0,93,0.78125,0.7569444444444444,0.7916666666666666,23.92062520980835,0.0
car-evaluation,rb,3,0,93,0.7731481481481481,,0.7916666666666666,57.21057200431824,0.0
car-evaluation,cp,3,0,93,0.7731481481481481,,0.7916666666666666,40.246665477752686,0.0
car-evaluation,n,3,0.01,93,0.78125,0.7569444444444444,0.7916666666666666,23.753495454788208,0.0
car-evaluation,rb,3,0.01,93,0.7731481481481481,,0.7916666666666666,86.39757084846497,0.0
car-evaluation,cp,3,0.01,93,0.7731481481481481,,0.7916666666666666,224.04421639442444,0.0
car-evaluation,n,3,0.1,93,0.7060185185185185,0.6828703703703703,0.7060185185185185,7.909879207611084,0.0
car-evaluation,rb,3,0.1,93,0.6983024691358025,,0.7060185185185185,21.295701265335083,0.0
car-evaluation,cp,3,0.1,93,0.6983024691358025,,0.7060185185185185,27.723912000656128,0.0
car-evaluation,n,3,0,5,0.7708333333333334,0.7615740740740741,0.7731481481481481,32.1620147228241,0.0
car-evaluation,rb,3,0,5,0.7746913580246914,,0.7870370370370371,70.68738675117493,0.0
car-evaluation,cp,3,0,5,0.7746913580246914,,0.7870370370370371,118.91810178756714,0.0
car-evaluation,n,3,0.01,5,0.7708333333333334,0.7615740740740741,0.7731481481481481,32.18955969810486,0.0
car-evaluation,rb,3,0.01,5,0.7746913580246914,,0.7870370370370371,69.8084568977356,0.0
car-evaluation,cp,3,0.01,5,0.7746913580246914,,0.7870370370370371,309.111115694046,0.0
car-evaluation,n,3,0.1,5,0.7048611111111112,0.6712962962962963,0.7199074074074074,11.22296667098999,0.0
car-evaluation,rb,3,0.1,5,0.6936728395061729,,0.7199074074074074,29.734878301620483,0.0
car-evaluation,cp,3,0.1,5,0.6936728395061729,,0.7199074074074074,56.04478430747986,0.0
hayes-roth,n,3,0,11,0.65,0.625,0.5,1.112224817276001,0.0
hayes-roth,rb,3,0,11,0.6583333333333333,,0.5,1.922856330871582,0.0
hayes-roth,cp,3,0,11,0.6583333333333333,,0.5,6.091413497924805,0.0
hayes-roth,n,3,0.01,11,0.65,0.625,0.5,1.4029459953308105,0.0
hayes-roth,rb,3,0.01,11,0.6583333333333333,,0.5,2.783667802810669,0.0
hayes-roth,cp,3,0.01,11,0.6583333333333333,,0.5,5.178097248077393,0.0
hayes-roth,n,3,0.1,11,0.6125,0.525,0.65,1.4547839164733887,0.0
hayes-roth,rb,3,0.1,11,0.6416666666666667,,0.45,2.6768441200256348,0.0
hayes-roth,cp,3,0.1,11,0.6416666666666667,,0.45,4.247460842132568,0.0
hayes-roth,n,3,0,23,0.6375,0.65,0.6,2.6703877449035645,0.0
hayes-roth,rb,3,0,23,0.6583333333333333,,0.5,2.0094637870788574,0.0
hayes-roth,cp,3,0,23,0.6583333333333333,,0.5,5.997078895568848,0.0
hayes-roth,n,3,0.01,23,0.6375,0.65,0.5,1.4152390956878662,0.0
hayes-roth,rb,3,0.01,23,0.6583333333333333,,0.5,1.5159451961517334,0.0
hayes-roth,cp,3,0.01,23,0.6583333333333333,,0.5,5.264180898666382,0.0
hayes-roth,n,3,0.1,23,0.625,0.675,0.5,1.3926877975463867,0.0
hayes-roth,rb,3,0.1,23,0.6416666666666667,,0.5,3.2200748920440674,0.0
hayes-roth,cp,3,0.1,23,0.6416666666666667,,0.5,3.6287193298339844,0.0
hayes-roth,n,3,0,34,0.7,0.55,0.525,0.7998762130737305,0.0
hayes-roth,rb,3,0,34,0.65,,0.525,2.0834507942199707,0.0
hayes-roth,cp,3,0,34,0.65,,0.55,3.487710952758789,0.0
hayes-roth,n,3,0.01,34,0.7,0.55,0.525,1.2366929054260254,0.0
hayes-roth,rb,3,0.01,34,0.65,,0.55,2.6582555770874023,0.0
hayes-roth,cp,3,0.01,34,0.65,,0.525,5.186949253082275,0.0
hayes-roth,n,3,0.1,34,0.6625,0.55,0.5,1.54417085647583,0.0
hayes-roth,rb,3,0.1,34,0.625,,0.5,3.840095281600952,0.0
hayes-roth,cp,3,0.1,34,0.625,,0.5,8.013337850570679,0.0
hayes-roth,n,3,0,45,0.675,0.525,0.65,0.8125653266906738,0.0
hayes-roth,rb,3,0,45,0.6333333333333333,,0.6,2.4414854049682617,0.0
hayes-roth,cp,3,0,45,0.6333333333333333,,0.6,5.564140558242798,0.0
hayes-roth,n,3,0.01,45,0.675,0.525,0.65,0.9581115245819092,0.0
hayes-roth,rb,3,0.01,45,0.6333333333333333,,0.6,3.17842173576355,0.0
hayes-roth,cp,3,0.01,45,0.6333333333333333,,0.6,6.565813302993774,0.0
hayes-roth,n,3,0.1,45,0.65,0.475,0.65,1.1042900085449219,0.0
hayes-roth,rb,3,0.1,45,0.6083333333333333,,0.575,2.5908687114715576,0.0
hayes-roth,cp,3,0.1,45,0.6083333333333333,,0.575,5.06901478767395,0.0
hayes-roth,n,3,0,56,0.675,0.525,0.525,0.9271106719970703,0.0
hayes-roth,rb,3,0,56,0.6416666666666667,,0.575,2.5830042362213135,0.0
hayes-roth,cp,3,0,56,0.6416666666666667,,0.575,4.827429533004761,0.0
hayes-roth,n,3,0.01,56,0.675,0.525,0.6,1.1844453811645508,0.0
hayes-roth,rb,3,0.01,56,0.6416666666666667,,0.575,2.792463779449463,0.0
hayes-roth,cp,3,0.01,56,0.6416666666666667,,0.575,3.949079990386963,0.0
hayes-roth,n,3,0.1,56,0.6625,0.475,0.575,0.7806854248046875,0.0
hayes-roth,rb,3,0.1,56,0.625,,0.525,2.034886360168457,0.0
hayes-roth,cp,3,0.1,56,0.625,,0.525,3.8031327724456787,0.0
hayes-roth,n,3,0,67,0.6875,0.4,0.625,0.6051456928253174,0.0
hayes-roth,rb,3,0,67,0.6583333333333333,,0.55,1.6040081977844238,0.0
hayes-roth,cp,3,0,67,0.6583333333333333,,0.55,4.182770013809204,0.0
hayes-roth,n,3,0.01,67,0.6875,0.4,0.625,0.7689449787139893,0.0
hayes-roth,rb,3,0.01,67,0.6583333333333333,,0.525,1.6641600131988525,0.0
hayes-roth,cp,3,0.01,67,0.6583333333333333,,0.55,6.891505002975464,0.0
hayes-roth,n,3,0.1,67,0.6625,0.475,0.6,0.779717206954956,0.0
hayes-roth,rb,3,0.1,67,0.6333333333333333,,0.5,1.7954490184783936,0.0
hayes-roth,cp,3,0.1,67,0.6333333333333333,,0.525,8.12497591972351,0.0
hayes-roth,n,3,0,78,0.6625,0.6,0.575,1.8489644527435303,0.0
hayes-roth,rb,3,0,78,0.6583333333333333,,0.525,3.0300018787384033,0.0
hayes-roth,cp,3,0,78,0.6583333333333333,,0.45,4.455830097198486,0.0
hayes-roth,n,3,0.01,78,0.6625,0.65,0.525,1.446274757385254,0.0
hayes-roth,rb,3,0.01,78,0.6583333333333333,,0.525,2.2127275466918945,0.0
hayes-roth,cp,3,0.01,78,0.6583333333333333,,0.525,3.578404426574707,0.0
hayes-roth,n,3,0.1,78,0.65,0.625,0.475,1.133366346359253,0.0
hayes-roth,rb,3,0.1,78,0.6416666666666667,,0.475,1.7395350933074951,0.0
hayes-roth,cp,3,0.1,78,0.6416666666666667,,0.475,3.952693462371826,0.0
hayes-roth,n,3,0,89,0.675,0.6,0.525,1.3648607730865479,0.0
hayes-roth,rb,3,0,89,0.6916666666666667,,0.425,1.4928004741668701,0.0
hayes-roth,cp,3,0,89,0.6916666666666667,,0.425,2.250218152999878,0.0
hayes-roth,n,3,0.01,89,0.675,0.675,0.4,1.3149778842926025,0.0
hayes-roth,rb,3,0.01,89,0.6916666666666667,,0.425,1.805809736251831,0.0
hayes-roth,cp,3,0.01,89,0.6916666666666667,,0.425,2.449263095855713,0.0
hayes-roth,n,3,0.1,89,0.65,0.725,0.375,0.7742269039154053,0.0
hayes-roth,rb,3,0.1,89,0.675,,0.375,1.592743158340454,0.0
hayes-roth,cp,3,0.1,89,0.675,,0.375,2.151867628097534,0.0
hayes-roth,n,3,0,93,0.675,0.575,0.6,0.6356251239776611,0.0
hayes-roth,rb,3,0,93,0.675,,0.45,1.4183568954467773,0.0
hayes-roth,cp,3,0,93,0.675,,0.45,3.853663682937622,0.0
hayes-roth,n,3,0.01,93,0.675,0.575,0.6,1.0806553363800049,0.0
hayes-roth,rb,3,0.01,93,0.675,,0.45,2.184840202331543,0.0
hayes-roth,cp,3,0.01,93,0.675,,0.45,3.2607345581054688,0.0
hayes-roth,n,3,0.1,93,0.65,0.55,0.575,0.9678752422332764,0.0
hayes-roth,rb,3,0.1,93,0.6416666666666667,,0.45,1.6465458869934082,0.0
hayes-roth,cp,3,0.1,93,0.6416666666666667,,0.45,3.4029934406280518,0.0
hayes-roth,n,3,0,5,0.675,0.45,0.525,0.5603053569793701,0.0
hayes-roth,rb,3,0,5,0.6416666666666667,,0.5,2.1650710105895996,0.0
hayes-roth,cp,3,0,5,0.6416666666666667,,0.5,3.6321659088134766,0.0
hayes-roth,n,3,0.01,5,0.675,0.45,0.525,0.8128271102905273,0.0
hayes-roth,rb,3,0.01,5,0.6416666666666667,,0.5,2.5416646003723145,0.0
hayes-roth,cp,3,0.01,5,0.6416666666666667,,0.5,4.458630800247192,0.0
hayes-roth,n,3,0.1,5,0.6375,0.5,0.625,0.9296689033508301,0.0
hayes-roth,rb,3,0.1,5,0.6166666666666667,,0.475,2.1677117347717285,0.0
hayes-roth,cp,3,0.1,5,0.6166666666666667,,0.475,3.88543963432312,0.0
house-votes-84,n,3,0,11,0.9655172413793104,0.9827586206896551,0.9655172413793104,0.6123611927032471,0.0
house-votes-84,rb,3,0,11,0.9712643678160919,,0.9655172413793104,0.973656177520752,0.0
house-votes-84,cp,3,0,11,0.9712643678160919,,0.9655172413793104,1.0860958099365234,0.0
house-votes-84,n,3,0.01,11,0.9655172413793104,0.9827586206896551,0.9655172413793104,0.5539145469665527,0.0
house-votes-84,rb,3,0.01,11,0.9137931034482759,,0.9310344827586207,0.6183459758758545,0.0
house-votes-84,cp,3,0.01,11,0.9712643678160919,,0.9655172413793104,0.9161343574523926,0.0
house-votes-84,n,3,0.1,11,0.9655172413793104,0.9827586206896551,0.9655172413793104,0.33809566497802734,0.0
house-votes-84,rb,3,0.1,11,0.9712643678160919,,0.9655172413793104,0.30817461013793945,0.0
house-votes-84,cp,3,0.1,11,0.9712643678160919,,0.9655172413793104,0.5012331008911133,0.0
house-votes-84,n,3,0,23,0.9827586206896551,0.9310344827586207,0.9827586206896551,0.4274141788482666,0.0
house-votes-84,rb,3,0,23,0.9655172413793104,,0.9827586206896551,1.1489293575286865,0.0
house-votes-84,cp,3,0,23,0.9655172413793104,,0.9827586206896551,1.0876035690307617,0.0
house-votes-84,n,3,0.01,23,0.9827586206896551,0.9310344827586207,0.9827586206896551,0.40442776679992676,0.0
house-votes-84,rb,3,0.01,23,0.9655172413793104,,0.9827586206896551,0.949148416519165,0.0
house-votes-84,cp,3,0.01,23,0.9655172413793104,,0.9827586206896551,0.9569802284240723,0.0
house-votes-84,n,3,0.1,23,0.9827586206896551,0.9310344827586207,0.9827586206896551,0.08377504348754883,0.0
house-votes-84,rb,3,0.1,23,0.9655172413793104,,0.9827586206896551,0.4468059539794922,0.0
house-votes-84,cp,3,0.1,23,0.9655172413793104,,0.9827586206896551,0.4637598991394043,0.0
house-votes-84,n,3,0,34,0.9741379310344828,0.9655172413793104,0.9655172413793104,0.47561049461364746,0.0
house-votes-84,rb,3,0,34,0.9712643678160919,,0.9655172413793104,1.130068302154541,0.0
house-votes-84,cp,3,0,34,0.9712643678160919,,0.9655172413793104,1.3747437000274658,0.0
house-votes-84,n,3,0.01,34,0.9741379310344828,0.9655172413793104,0.9655172413793104,0.6333067417144775,0.0
house-votes-84,rb,3,0.01,34,0.9712643678160919,,0.9655172413793104,0.9796826839447021,0.0
house-votes-84,cp,3,0.01,34,0.9712643678160919,,0.9655172413793104,1.2127032279968262,0.0
house-votes-84,n,3,0.1,34,0.9741379310344828,0.9655172413793104,0.9655172413793104,0.2982044219970703,0.0
house-votes-84,rb,3,0.1,34,0.9712643678160919,,0.9655172413793104,0.32712721824645996,0.0
house-votes-84,cp,3,0.1,34,0.9712643678160919,,0.9655172413793104,0.528900146484375,0.0
house-votes-84,n,3,0,45,0.9913793103448276,0.9310344827586207,0.9310344827586207,0.5679500102996826,0.0
house-votes-84,rb,3,0,45,0.9712643678160919,,0.9655172413793104,1.3591480255126953,0.0
house-votes-84,cp,3,0,45,0.9712643678160919,,0.9655172413793104,1.135585069656372,0.0
house-votes-84,n,3,0.01,45,0.9913793103448276,0.9310344827586207,0.9310344827586207,0.5026564598083496,0.0
house-votes-84,rb,3,0.01,45,0.9712643678160919,,0.9655172413793104,0.9424817562103271,0.0
house-votes-84,cp,3,0.01,45,0.9712643678160919,,0.9655172413793104,1.071216106414795,0.0
house-votes-84,n,3,0.1,45,0.9741379310344828,0.9655172413793104,0.9655172413793104,0.22636675834655762,0.0
house-votes-84,rb,3,0.1,45,0.9712643678160919,,0.9655172413793104,0.5417985916137695,0.0
house-votes-84,cp,3,0.1,45,0.9712643678160919,,0.9655172413793104,0.6349873542785645,0.0
house-votes-84,n,3,0,56,0.9655172413793104,0.9482758620689655,0.9655172413793104,0.6564178466796875,0.0
house-votes-84,rb,3,0,56,0.9712643678160919,,0.9655172413793104,1.3003599643707275,0.0
house-votes-84,cp,3,0,56,0.9712643678160919,,0.9655172413793104,1.3405001163482666,0.0
house-votes-84,n,3,0.01,56,0.9568965517241379,1.0,0.9655172413793104,0.5929267406463623,0.0
house-votes-84,rb,3,0.01,56,0.9712643678160919,,0.9655172413793104,0.8871426582336426,0.0
house-votes-84,cp,3,0.01,56,0.9712643678160919,,0.9655172413793104,0.8901348114013672,0.0
house-votes-84,n,3,0.1,56,0.9568965517241379,1.0,0.9655172413793104,0.22790026664733887,0.0
house-votes-84,rb,3,0.1,56,0.9712643678160919,,0.9655172413793104,0.48991870880126953,0.0
house-votes-84,cp,3,0.1,56,0.9712643678160919,,0.9655172413793104,0.52060866355896,0.0
house-votes-84,n,3,0,67,0.9827586206896551,0.9137931034482759,0.9655172413793104,0.5917868614196777,0.0
house-votes-84,rb,3,0,67,0.9712643678160919,,0.9655172413793104,1.0390820503234863,0.0
house-votes-84,cp,3,0,67,0.9712643678160919,,0.9655172413793104,0.8679471015930176,0.0
house-votes-84,n,3,0.01,67,0.9741379310344828,0.9655172413793104,0.9655172413793104,0.5036530494689941,0.0
house-votes-84,rb,3,0.01,67,0.9712643678160919,,0.9655172413793104,0.9286715984344482,0.0
house-votes-84,cp,3,0.01,67,0.9712643678160919,,0.9655172413793104,0.8322873115539551,0.0
house-votes-84,n,3,0.1,67,0.9741379310344828,0.9655172413793104,0.9655172413793104,0.2812466621398926,0.0
house-votes-84,rb,3,0.1,67,0.9712643678160919,,0.9655172413793104,0.32605528831481934,0.0
house-votes-84,cp,3,0.1,67,0.9712643678160919,,0.9655172413793104,0.5166192054748535,0.0
house-votes-84,n,3,0,78,0.9827586206896551,0.9310344827586207,0.9827586206896551,0.48944807052612305,0.0
house-votes-84,rb,3,0,78,0.9655172413793104,,0.9827586206896551,1.021935224533081,0.0
house-votes-84,cp,3,0,78,0.9655172413793104,,0.9827586206896551,1.1789638996124268,0.0
house-votes-84,n,3,0.01,78,0.9827586206896551,0.9310344827586207,0.9827586206896551,0.41588759422302246,0.0
house-votes-84,rb,3,0.01,78,0.9252873563218391,,0.896551724137931,0.5869417190551758,0.0
house-votes-84,cp,3,0.01,78,0.9655172413793104,,0.9827586206896551,1.0585711002349854,0.0
house-votes-84,n,3,0.1,78,0.9827586206896551,0.9310344827586207,0.9827586206896551,0.15758013725280762,0.0
house-votes-84,rb,3,0.1,78,0.9655172413793104,,0.9827586206896551,0.5029897689819336,0.0
house-votes-84,cp,3,0.1,78,0.9655172413793104,,0.9827586206896551,0.5909173488616943,0.0
house-votes-84,n,3,0,89,0.9655172413793104,0.9655172413793104,0.9482758620689655,0.6702089309692383,0.0
house-votes-84,rb,3,0,89,0.9655172413793104,,0.9827586206896551,1.1783969402313232,0.0
house-votes-84,cp,3,0,89,0.9655172413793104,,0.9827586206896551,1.6028332710266113,0.0
house-votes-84,n,3,0.01,89,0.9568965517241379,0.9827586206896551,0.9827586206896551,0.6852226257324219,0.0
house-votes-84,rb,3,0.01,89,0.9655172413793104,,0.9827586206896551,0.7134907245635986,0.0
house-votes-84,cp,3,0.01,89,0.9655172413793104,,0.9827586206896551,0.905580997467041,0.0
house-votes-84,n,3,0.1,89,0.9568965517241379,0.9827586206896551,0.9827586206896551,0.26828598976135254,0.0
house-votes-84,rb,3,0.1,89,0.9655172413793104,,0.9827586206896551,0.35149359703063965,0.0
house-votes-84,cp,3,0.1,89,0.9655172413793104,,0.9827586206896551,0.45478367805480957,0.0
house-votes-84,n,3,0,93,0.9827586206896551,0.9482758620689655,0.9655172413793104,0.42638206481933594,0.0
house-votes-84,rb,3,0,93,0.9712643678160919,,0.9655172413793104,1.0515916347503662,0.0
house-votes-84,cp,3,0,93,0.9712643678160919,,0.9655172413793104,0.884202241897583,0.0
house-votes-84,n,3,0.01,93,0.9827586206896551,0.9482758620689655,0.9655172413793104,0.4687459468841553,0.0
house-votes-84,rb,3,0.01,93,0.9712643678160919,,0.9655172413793104,0.7684545516967773,0.0
house-votes-84,cp,3,0.01,93,0.9712643678160919,,0.9655172413793104,0.9060873985290527,0.0
house-votes-84,n,3,0.1,93,0.9827586206896551,0.9482758620689655,0.9655172413793104,0.0857698917388916,0.0
house-votes-84,rb,3,0.1,93,0.9712643678160919,,0.9655172413793104,0.33969855308532715,0.0
house-votes-84,cp,3,0.1,93,0.9712643678160919,,0.9655172413793104,0.544757604598999,0.0
house-votes-84,n,3,0,5,0.9827586206896551,0.9482758620689655,0.9655172413793104,0.4886934757232666,0.0
house-votes-84,rb,3,0,5,0.9712643678160919,,0.9655172413793104,1.118290662765503,0.0
house-votes-84,cp,3,0,5,0.9712643678160919,,0.9655172413793104,0.9436688423156738,0.0
house-votes-84,n,3,0.01,5,0.9827586206896551,0.9482758620689655,0.9655172413793104,0.43103837966918945,0.0
house-votes-84,rb,3,0.01,5,0.9712643678160919,,0.9655172413793104,0.9399855136871338,0.0
house-votes-84,cp,3,0.01,5,0.9712643678160919,,0.9655172413793104,0.8125500679016113,0.0
house-votes-84,n,3,0.1,5,0.9827586206896551,0.9482758620689655,0.9655172413793104,0.07879018783569336,0.0
house-votes-84,rb,3,0.1,5,0.9712643678160919,,0.9655172413793104,0.3847832679748535,0.0
house-votes-84,cp,3,0.1,5,0.9712643678160919,,0.9655172413793104,0.3885304927825928,0.0
soybean-small,n,3,0,11,1.0,1.0,1.0,0.3701033592224121,0.0
soybean-small,rb,3,0,11,1.0,,1.0,0.553856372833252,0.0
soybean-small,cp,3,0,11,1.0,,1.0,0.6941421031951904,0.0
soybean-small,n,3,0.01,11,1.0,0.9166666666666666,1.0,0.4054572582244873,0.0
soybean-small,rb,3,0.01,11,1.0,,1.0,0.8567121028900146,0.0
soybean-small,cp,3,0.01,11,1.0,,1.0,0.46718764305114746,0.0
soybean-small,n,3,0.1,11,1.0,0.9166666666666666,1.0,0.3999292850494385,0.0
soybean-small,rb,3,0.1,11,1.0,,1.0,0.524604082107544,0.0
soybean-small,cp,3,0.1,11,1.0,,1.0,1.4608619213104248,0.0
soybean-small,n,3,0,23,1.0,1.0,1.0,0.2014608383178711,0.0
soybean-small,rb,3,0,23,1.0,,1.0,0.7430129051208496,0.0
soybean-small,cp,3,0,23,1.0,,1.0,0.2343766689300537,0.0
soybean-small,n,3,0.01,23,1.0,1.0,1.0,0.5818703174591064,0.0
soybean-small,rb,3,0.01,23,1.0,,1.0,0.5357077121734619,0.0
soybean-small,cp,3,0.01,23,1.0,,1.0,0.5786962509155273,0.0
soybean-small,n,3,0.1,23,1.0,1.0,1.0,0.48022961616516113,0.0
soybean-small,rb,3,0.1,23,1.0,,1.0,0.5582947731018066,0.0
soybean-small,cp,3,0.1,23,1.0,,1.0,0.8264989852905273,0.0
soybean-small,n,3,0,34,1.0,0.9166666666666666,0.75,0.19348382949829102,0.0
soybean-small,rb,3,0,34,1.0,,1.0,0.5754892826080322,0.0
soybean-small,cp,3,0,34,1.0,,1.0,0.48953890800476074,0.0
soybean-small,n,3,0.01,34,1.0,0.8333333333333334,1.0,0.4673805236816406,0.0
soybean-small,rb,3,0.01,34,1.0,,1.0,0.5983996391296387,0.0
soybean-small,cp,3,0.01,34,1.0,,1.0,0.5485343933105469,0.0
soybean-small,n,3,0.1,34,1.0,0.9166666666666666,1.0,0.6355748176574707,0.0
soybean-small,rb,3,0.1,34,1.0,,1.0,1.1089198589324951,0.0
soybean-small,cp,3,0.1,34,1.0,,1.0,1.091099500656128,0.0
soybean-small,n,3,0,45,1.0,1.0,1.0,0.3702278137207031,0.0
soybean-small,rb,3,0,45,1.0,,1.0,0.6383178234100342,0.0
